,id,satno,cosparId,objectClass,mass,xSectAvg
1246,138,138.0,1961-015Y,Rocket Fragmentation Debris,,
1247,13900,13900.0,1979-015D,Rocket Body,2120.91,23.5965024211129
1248,13901,13901.0,1983-020A,Payload,3171.46,6.9547007368844
1249,13904,13904.0,1981-088G,Rocket Fragmentation Debris,,
1250,13906,13906.0,1965-108U,Rocket Fragmentation Debris,,
1251,13907,13907.0,1977-108D,Payload Mission Related Object,33.5,0.910158661653133
1252,13908,13908.0,1981-088H,Rocket Fragmentation Debris,,
1253,13909,13909.0,1981-088J,Rocket Fragmentation Debris,,
1254,13911,13911.0,1981-088L,Rocket Fragmentation Debris,,
1255,13912,13912.0,1965-108V,Rocket Fragmentation Debris,,
1256,13916,13916.0,1983-021A,Payload,802.78,9.97848366596458
1257,13917,13917.0,1983-021B,Rocket Body,1421.21,14.6461049510356
1258,13923,13923.0,1983-022A,Payload,1712.0,9.5316438368193
1259,1392,1392.0,1965-020AH,Rocket Fragmentation Debris,,
1260,13942,13942.0,1961-015KZ,Rocket Fragmentation Debris,,
1261,13943,13943.0,1976-126BM,Payload Fragmentation Debris,,
1262,13946,13946.0,1976-067BE,Payload Fragmentation Debris,,
1263,13947,13947.0,1976-067BF,Payload Fragmentation Debris,,
1264,13948,13948.0,1977-121BD,Payload Fragmentation Debris,,
1265,13949,13949.0,1983-023A,Payload,802.78,9.97848366596458
1266,13950,13950.0,1983-023B,Rocket Body,1421.21,14.6461049510356
1267,13954,13954.0,1982-113F,Rocket Body,2120.91,23.5965024211129
1268,13957,13957.0,1965-108W,Rocket Fragmentation Debris,,
1269,13961,13961.0,1981-071F,Payload Fragmentation Debris,,
1270,13969,13969.0,1983-026B,Payload,2247.77,13.8734148721744
1271,13970,13970.0,1983-026C,Rocket Body,1139.74,8.08567409217673
1272,13971,13971.0,1983-026D,Rocket Body,1243.81,7.7075834163172
1273,13974,13974.0,1983-028A,Payload,1947.47,16.9751796364185
1274,13983,13983.0,1983-028F,Rocket Body,2120.91,23.5965024211129
1275,13984,13984.0,1983-030A,Payload,581.76,7.91556754198291
1276,13991,13991.0,1983-031A,Payload,743.31,6.28318530717959
1277,13992,13992.0,1983-031B,Rocket Body,1421.21,14.6461049510356
1278,13999,13999.0,1980-057G,Payload Fragmentation Debris,,
1279,1399,1399.0,1965-027E,Payload Fragmentation Debris,,
1280,14005,14005.0,1979-062D,Rocket Body,2120.91,23.5965024211129
1281,14032,14032.0,1983-037A,Payload,1982.16,13.217
1282,14033,14033.0,1983-037B,Rocket Body,1387.51,7.35132680940012
1283,14047,14047.0,1965-027J,Payload Fragmentation Debris,,
1284,14048,14048.0,1965-027K,Payload Fragmentation Debris,,
1285,14049,14049.0,1965-027L,Payload Fragmentation Debris,,
1286,14050,14050.0,1983-041A,Payload,438.06,8.29380460547705
1287,14051,14051.0,1983-041B,Rocket Body,346.88,7.36703477266806
1288,14057,14057.0,1983-042A,Payload,802.78,9.97848366596458
1289,14059,14059.0,1983-042B,Rocket Body,1421.21,14.6461049510356
1290,14064,14064.0,1983-044A,Payload,3300.0,10.8738375722377
1291,14069,14069.0,1983-041C,Payload Mission Related Object,27.26,
1292,14077,14077.0,1983-047A,Payload,1002.97,18.7838353792963
1293,14084,14084.0,1983-048A,Payload,802.78,9.97848366596458
1294,14085,14085.0,1983-048B,Rocket Body,1421.21,14.6461049510356
1295,14086,14086.0,1983-016F,Rocket Body,2120.91,23.5965024211129
1296,14096,14096.0,1983-051B,Rocket Body,346.88,7.36703477266806
1297,14113,14113.0,1983-056B,Payload Mission Related Object,20.0,1.41371669411541
1298,14114,14114.0,1982-044F,Rocket Body,2120.91,23.5965024211129
1299,14115,14115.0,1982-093F,Rocket Body,2120.91,23.5965024211129
1300,14117,14117.0,1982-009F,Rocket Body,2120.91,23.5965024211129
1301,14122,14122.0,1970-089CW,Payload Fragmentation Debris,,
1302,14128,14128.0,1983-058A,Payload,604.56,14.4572533333333
1303,14129,14129.0,1983-058B,Payload,89.2,0.471238898038469
1304,14131,14131.0,1981-088M,Rocket Fragmentation Debris,,
1305,14133,14133.0,1983-059B,Payload,540.14,15.3072102470387
1306,14134,14134.0,1983-059C,Payload,646.18,13.4020342602141
1307,14135,14135.0,1983-059D,Rocket Body,203.17,2.04611200015251
1308,14136,14136.0,1983-059E,Rocket Body,203.17,2.04611200015251
1309,14139,14139.0,1983-060C,Payload,59.46,0.4930272998577
1310,14143,14143.0,1983-056C,Payload,200.0,0.866
1311,14144,14144.0,1983-056D,Payload,200.0,0.866
1312,14147,14147.0,1983-061A,Payload,1982.16,13.217
1313,14148,14148.0,1983-061B,Rocket Body,1387.51,7.35132680940012
1314,14154,14154.0,1983-063A,Payload,111.99,0.3299
1315,14155,14155.0,1983-063B,Rocket Body,23.79,0.687223392972767
1316,14158,14158.0,1983-065A,Payload,1219.0,13.6502200798477
1317,14160,14160.0,1983-066A,Payload,2101.09,23.8702274956768
1318,14171,14171.0,1983-069A,Payload,39.64,0.5883
1319,14172,14172.0,1983-069B,Payload,39.64,0.5883
1320,14173,14173.0,1983-069C,Payload,39.64,0.5883
1321,14174,14174.0,1983-069D,Payload,39.64,0.5883
1322,14175,14175.0,1983-069E,Payload,39.64,0.5883
1323,14176,14176.0,1983-069F,Payload,39.64,0.5883
1324,14177,14177.0,1983-069G,Payload,39.64,0.5883
1325,14178,14178.0,1983-069H,Payload,39.64,0.5883
1326,14179,14179.0,1983-069J,Rocket Body,1421.21,14.6461049510356
1327,14180,14180.0,1983-056G,Payload,200.0,0.866
1328,14182,14182.0,1983-070A,Payload,1150.0,15.54
1329,14189,14189.0,1983-072A,Payload,520.32,11.5148666666667
1330,14190,14190.0,1983-072B,Rocket Body,20.0,52.7119977364197
1331,14191,14191.0,1983-070D,Rocket Body,891.97,8.03855020237288
1332,14192,14192.0,1983-070E,Payload Fragmentation Debris,,
1333,14193,14193.0,1980-060F,Rocket Body,2120.91,23.5965024211129
1334,14194,14194.0,1981-027F,Rocket Body,2120.91,23.5965024211129
1335,14195,14195.0,1981-102F,Rocket Body,2120.91,23.5965024211129
1336,141,141.0,1961-015AB,Rocket Fragmentation Debris,,
1337,14208,14208.0,1983-075B,Rocket Body,1427.16,10.4143796466502
1338,14209,14209.0,1983-075C,Rocket Mission Related Object,,
1339,1420,1420.0,1965-048A,Payload,54.0,8.27186004402451
1340,14222,14222.0,1983-063C,Rocket Mission Related Object,,
1341,14223,14223.0,1983-063D,Rocket Mission Related Object,,
1342,14228,14228.0,1981-053HN,Payload Fragmentation Debris,,
1343,14229,14229.0,1983-075D,Rocket Mission Related Object,,
1344,14234,14234.0,1983-077A,Payload,648.17,13.4020342602141
1345,14238,14238.0,1983-078B,Rocket Body,693.76,8.30558557792802
1346,14240,14240.0,1983-079A,Payload,743.31,6.28318530717959
1347,14241,14241.0,1983-079B,Rocket Body,1421.21,14.6461049510356
1348,14248,14248.0,1983-081A,Payload,343.9,7.34520070372562
1349,14258,14258.0,1983-084A,Payload,1288.4,14.7065
1350,14259,14259.0,1983-084B,Payload,1288.4,14.7065
1351,1425,1425.0,1965-048C,Rocket Mission Related Object,,
1352,14260,14260.0,1983-084C,Payload,1288.4,8.14496191420682
1353,14264,14264.0,1983-084F,Rocket Body,2120.91,23.5965024211129
1354,14277,14277.0,1983-084G,Rocket Mission Related Object,55.5,0.659734457253857
1355,14278,14278.0,1983-084H,Rocket Mission Related Object,55.5,0.659734457253857
1356,1428,1428.0,1965-048B,Rocket Body,600.0,6.04756585816035
1357,14307,14307.0,1983-088A,Payload,1947.47,16.9751796364185
1358,1430,1430.0,1965-051A,Payload,125.87,0.92021175814462
1359,14318,14318.0,1983-089B,Payload,644.2,2.68963703784249
1360,14328,14328.0,1983-094A,Payload,581.76,8.71946543740215
1361,14333,14333.0,1983-088F,Rocket Body,2120.91,23.5965024211129
1362,1433,1433.0,1965-051B,Rocket Body,60.0,0.687223392972767
1363,14344,14344.0,1982-037C,Payload Mission Related Object,,
1364,14345,14345.0,1979-089C,Payload Mission Related Object,,
1365,14346,14346.0,1981-041D,Payload Mission Related Object,,
1366,14357,14357.0,1981-053HQ,Payload Fragmentation Debris,,
1367,14358,14358.0,1981-053HR,Payload Fragmentation Debris,,
1368,1435,1435.0,1965-048D,Rocket Mission Related Object,,
1369,14364,14364.0,1981-053HX,Payload Fragmentation Debris,,
1370,14365,14365.0,1983-098A,Payload,1219.0,13.6502200798477
1371,14372,14372.0,1983-099A,Payload,1883.05,39.4809333333333
1372,14373,14373.0,1983-099B,Rocket Body,1387.51,7.35132680940012
1373,14377,14377.0,1983-100A,Payload,1952.43,17.6219273406653
1374,14394,14394.0,1983-100F,Rocket Body,2120.91,23.5965024211129
1375,14398,14398.0,1982-051C,Payload Mission Related Object,,
1376,14401,14401.0,1983-103A,Payload,743.31,6.28318530717959
1377,14402,14402.0,1983-103B,Rocket Body,1421.21,14.6461049510356
1378,14405,14405.0,1981-053JA,Payload Fragmentation Debris,,
1379,14406,14406.0,1981-053JB,Payload Fragmentation Debris,,
1380,14407,14407.0,1981-053JC,Payload Fragmentation Debris,,
1381,14408,14408.0,1981-053JD,Payload Fragmentation Debris,,
1382,14409,14409.0,1981-053JE,Payload Fragmentation Debris,,
1383,14410,14410.0,1968-091CL,Payload Fragmentation Debris,,
1384,14412,14412.0,1968-091CN,Payload Fragmentation Debris,,
1385,14417,14417.0,1968-091CT,Payload Fragmentation Debris,,
1386,14420,14420.0,1968-097EB,Payload Fragmentation Debris,,
1387,14421,14421.0,1983-105A,Payload,1002.97,18.9609353792963
1388,14430,14430.0,1968-091CV,Payload Fragmentation Debris,,
1389,14440,14440.0,1981-053JG,Payload Fragmentation Debris,,
1390,14441,14441.0,1981-053JH,Payload Fragmentation Debris,,
1391,14442,14442.0,1977-121BE,Payload Fragmentation Debris,,
1392,14443,14443.0,1977-121BF,Payload Fragmentation Debris,,
1393,14444,14444.0,1977-121BG,Payload Fragmentation Debris,,
1394,14445,14445.0,1977-121BH,Payload Fragmentation Debris,,
1395,14446,14446.0,1971-015CQ,Payload Fragmentation Debris,,
1396,14450,14450.0,1983-108A,Payload,802.78,9.97848366596458
1397,14451,14451.0,1983-108B,Rocket Body,1421.21,14.6461049510356
1398,14452,14452.0,1983-109A,Payload,1500.0,5.71769862953342
1399,14453,14453.0,1983-109B,Rocket Body,1427.16,10.4143796466502
1400,14454,14454.0,1983-109C,Rocket Mission Related Object,,
1401,14458,14458.0,1978-026FY,Rocket Fragmentation Debris,,
1402,14460,14460.0,1978-026GA,Rocket Fragmentation Debris,,
1403,14461,14461.0,1978-026GB,Rocket Fragmentation Debris,,
1404,14463,14463.0,1978-026GD,Rocket Fragmentation Debris,,
1405,14464,14464.0,1978-026GE,Rocket Fragmentation Debris,,
1406,14465,14465.0,1978-026GF,Rocket Fragmentation Debris,,
1407,14466,14466.0,1970-025NS,Rocket Fragmentation Debris,,
1408,14467,14467.0,1970-025NT,Rocket Fragmentation Debris,,
1409,14469,14469.0,1970-025NV,Rocket Fragmentation Debris,,
1410,14470,14470.0,1973-086GP,Rocket Fragmentation Debris,,
1411,14471,14471.0,1976-077EN,Rocket Fragmentation Debris,,
1412,14472,14472.0,1976-077EP,Rocket Fragmentation Debris,,
1413,14473,14473.0,1973-086GQ,Rocket Fragmentation Debris,,
1414,14474,14474.0,1974-089EQ,Rocket Fragmentation Debris,,
1415,14475,14475.0,1974-089ER,Rocket Fragmentation Debris,,
1416,14478,14478.0,1970-025NW,Rocket Fragmentation Debris,,
1417,14480,14480.0,1973-086GR,Rocket Fragmentation Debris,,
1418,14483,14483.0,1983-111A,Payload,545.09,3.1416
1419,14493,14493.0,1977-065FJ,Rocket Fragmentation Debris,,
1420,14496,14496.0,1977-065FM,Rocket Fragmentation Debris,,
1421,14497,14497.0,1977-065FN,Rocket Fragmentation Debris,,
1422,144,144.0,1961-015AE,Rocket Fragmentation Debris,,
1423,14501,14501.0,1976-126BN,Payload Fragmentation Debris,,
1424,14502,14502.0,1976-126BP,Payload Fragmentation Debris,,
1425,14503,14503.0,1976-126BQ,Payload Fragmentation Debris,,
1426,14504,14504.0,1981-053JJ,Payload Fragmentation Debris,,
1427,14506,14506.0,1983-113A,Payload,744.3,9.01244392498572
1428,14509,14509.0,1976-077EQ,Rocket Fragmentation Debris,,
1429,14510,14510.0,1976-077ER,Rocket Fragmentation Debris,,
1430,14511,14511.0,1977-121BJ,Payload Fragmentation Debris,,
1431,14512,14512.0,1977-012K,Payload Mission Related Object,,
1432,14515,14515.0,1965-027M,Payload Fragmentation Debris,,
1433,14521,14521.0,1983-115A,Payload,1486.62,
1434,14522,14522.0,1983-115B,Rocket Body,1387.51,7.35132680940012
1435,14524,14524.0,1983-089C,Rocket Body,203.17,2.82214085824828
1436,14532,14532.0,1983-118A,Payload,2101.09,23.8702274956768
1437,14546,14546.0,1983-120A,Payload,802.78,9.97848366596458
1438,14547,14547.0,1983-120B,Rocket Body,1421.21,14.6461049510356
1439,14548,14548.0,1983-118F,Rocket Body,2120.91,23.5965024211129
1440,14551,14551.0,1983-122A,Payload,1982.16,13.217
1441,14552,14552.0,1983-122B,Rocket Body,1387.51,7.35132680940012
1442,14556,14556.0,1981-053JL,Payload Fragmentation Debris,,
1443,14557,14557.0,1981-053JM,Payload Fragmentation Debris,,
1444,14558,14558.0,1981-053JN,Payload Fragmentation Debris,,
1445,14559,14559.0,1978-026GG,Rocket Fragmentation Debris,,
1446,14563,14563.0,1977-065FP,Rocket Fragmentation Debris,,
1447,14564,14564.0,1977-065FQ,Rocket Fragmentation Debris,,
1448,14565,14565.0,1977-065FR,Rocket Fragmentation Debris,,
1449,14568,14568.0,1983-001C,Rocket Fragmentation Debris,,
1450,14569,14569.0,1982-087D,Rocket Mission Related Object,,
1451,1458,1458.0,1965-058A,Payload,234.0,2.2396902001295
1452,14590,14590.0,1983-127A,Payload,1288.4,14.7065
1453,14591,14591.0,1983-127B,Payload,1288.4,14.7065
1454,14592,14592.0,1983-127C,Payload,1288.4,8.14496191420682
1455,14595,14595.0,1983-127F,Rocket Body,2120.91,23.5965024211129
1456,1459,1459.0,1965-058B,Payload,224.0,2.2396902001295
1457,145,145.0,1961-015AF,Rocket Fragmentation Debris,,
1458,14607,14607.0,1983-127G,Rocket Mission Related Object,55.5,0.659734457253857
1459,14608,14608.0,1983-127H,Rocket Mission Related Object,55.5,0.659734457253857
1460,14611,14611.0,1984-001A,Payload,39.64,0.5883
1461,14612,14612.0,1984-001B,Payload,39.64,0.5883
1462,14613,14613.0,1984-001C,Payload,39.64,0.5883
1463,14614,14614.0,1984-001D,Payload,39.64,0.5883
1464,14615,14615.0,1984-001E,Payload,39.64,0.5883
1465,14616,14616.0,1984-001F,Payload,39.64,0.5883
1466,14617,14617.0,1984-001G,Payload,39.64,0.5883
1467,14618,14618.0,1984-001H,Payload,39.64,0.5883
1468,14619,14619.0,1984-001J,Rocket Body,1421.21,14.6461049510356
1469,14620,14620.0,1981-070J,Rocket Mission Related Object,,
1470,14621,14621.0,1981-070K,Rocket Mission Related Object,,
1471,14624,14624.0,1984-003A,Payload,802.78,9.97848366596458
1472,14625,14625.0,1984-003B,Rocket Body,1421.21,14.6461049510356
1473,14627,14627.0,1981-053JQ,Payload Fragmentation Debris,,
1474,14631,14631.0,1983-075E,Rocket Mission Related Object,,
1475,14632,14632.0,1977-002E,Rocket Mission Related Object,,
1476,14659,14659.0,1984-005A,Payload,346.88,6.3432448331773
1477,14670,14670.0,1984-008A,Payload,429.14,5.69020969381451
1478,14677,14677.0,1984-009C,Rocket Body,1486.62,18.0019149536921
1479,14679,14679.0,1984-010A,Payload,802.78,9.97848366596458
1480,14680,14680.0,1984-010B,Rocket Body,1421.21,14.6461049510356
1481,14691,14691.0,1984-012B,Payload Mission Related Object,20.0,1.41371669411541
1482,14699,14699.0,1984-013A,Payload,2180.38,13.217
1483,14700,14700.0,1984-013B,Rocket Body,1387.51,7.35132680940012
1484,14715,14715.0,1965-027N,Payload Fragmentation Debris,,
1485,14716,14716.0,1965-027P,Payload Fragmentation Debris,,
1486,14717,14717.0,1965-027Q,Payload Fragmentation Debris,,
1487,14725,14725.0,1984-016A,Payload,1947.47,16.9751796364185
1488,14728,14728.0,1984-012C,Payload,,0.338909496782296
1489,14729,14729.0,1984-012D,Payload,,0.338909496782296
1490,14734,14734.0,1981-108E,Payload Fragmentation Debris,,
1491,14735,14735.0,1981-108F,Payload Fragmentation Debris,,
1492,14736,14736.0,1981-108G,Payload Fragmentation Debris,,
1493,14739,14739.0,1981-053JU,Payload Fragmentation Debris,,
1494,14740,14740.0,1981-053JV,Payload Fragmentation Debris,,
1495,14741,14741.0,1981-053JW,Payload Fragmentation Debris,,
1496,14756,14756.0,1965-108Y,Rocket Fragmentation Debris,,
1497,14759,14759.0,1984-019A,Payload,743.31,6.28318530717959
1498,14760,14760.0,1984-019B,Rocket Body,1421.21,14.6461049510356
1499,1477,1477.0,1965-020BB,Rocket Fragmentation Debris,,
1500,14780,14780.0,1984-021A,Payload,1938.0,13.4432
1501,14781,14781.0,1984-021B,Payload,59.46,0.148093800988155
1502,14783,14783.0,1984-022A,Payload,1486.62,6.01724948905321
1503,14786,14786.0,1984-023A,Payload,1002.97,18.7838353792963
1504,1478,1478.0,1965-020BC,Rocket Fragmentation Debris,,
1505,14790,14790.0,1984-024A,Payload,1238.85,15.54
1506,14795,14795.0,1984-012F,Payload,,0.338909496782296
1507,14796,14796.0,1984-024D,Rocket Body,891.97,8.03855020237288
1508,14799,14799.0,1976-126BR,Payload Fragmentation Debris,,
1509,1479,1479.0,1965-020BD,Rocket Fragmentation Debris,,
1510,147,147.0,1961-015AH,Rocket Fragmentation Debris,,
1511,14800,14800.0,1976-126BS,Payload Fragmentation Debris,,
1512,14801,14801.0,1975-112D,Payload Mission Related Object,,
1513,14802,14802.0,1977-059C,Payload Mission Related Object,,
1514,14803,14803.0,1978-019D,Payload Mission Related Object,,
1515,14805,14805.0,1979-078C,Payload Mission Related Object,,
1516,14806,14806.0,1979-078D,Payload Mission Related Object,,
1517,14807,14807.0,1979-089D,Payload Mission Related Object,,
1518,14808,14808.0,1980-056C,Payload Mission Related Object,,
1519,14809,14809.0,1980-056D,Payload Mission Related Object,,
1520,1480,1480.0,1965-020BE,Rocket Fragmentation Debris,,
1521,14810,14810.0,1981-084D,Payload Mission Related Object,,
1522,14811,14811.0,1982-037D,Payload Mission Related Object,,
1523,14812,14812.0,1983-031C,Payload Mission Related Object,,
1524,14813,14813.0,1983-079C,Payload Mission Related Object,,
1525,14816,14816.0,1976-098C,Payload Mission Related Object,,
1526,14817,14817.0,1976-098D,Payload Mission Related Object,,
1527,14818,14818.0,1977-059D,Payload Mission Related Object,,
1528,14819,14819.0,1984-027A,Payload,1982.16,13.217
1529,14820,14820.0,1984-027B,Rocket Body,1387.51,7.35132680940012
1530,14821,14821.0,1984-028A,Payload,1952.43,17.6219273406653
1531,14839,14839.0,1977-065FS,Rocket Fragmentation Debris,,
1532,14865,14865.0,1975-094E,Payload Mission Related Object,,
1533,14866,14866.0,1979-060C,Payload Mission Related Object,,
1534,14867,14867.0,1984-031A,Payload,1982.16,6.33305564705136
1535,14879,14879.0,1974-089ES,Rocket Fragmentation Debris,,
1536,14880,14880.0,1974-089ET,Rocket Fragmentation Debris,,
1537,14881,14881.0,1974-089EU,Rocket Fragmentation Debris,,
1538,14883,14883.0,1973-086GS,Rocket Fragmentation Debris,,
1539,14884,14884.0,1984-033A,Payload,1238.85,15.54
1540,14894,14894.0,1984-033D,Rocket Body,891.97,8.03855020237288
1541,14899,14899.0,1984-035A,Payload,429.14,5.69020969381451
1542,148,148.0,1961-015AJ,Rocket Fragmentation Debris,,
1543,14900,14900.0,1984-035B,Rocket Body,1982.16,15.1886187324024
1544,14904,14904.0,1976-077ES,Rocket Fragmentation Debris,,
1545,14905,14905.0,1976-077ET,Rocket Fragmentation Debris,,
1546,14906,14906.0,1977-121BK,Payload Fragmentation Debris,,
1547,14907,14907.0,1977-121BL,Payload Fragmentation Debris,,
1548,14908,14908.0,1978-026GH,Rocket Fragmentation Debris,,
1549,14909,14909.0,1978-026GJ,Rocket Fragmentation Debris,,
1550,14910,14910.0,1978-026GK,Rocket Fragmentation Debris,,
1551,14913,14913.0,1978-026GN,Rocket Fragmentation Debris,,
1552,14914,14914.0,1978-026GP,Rocket Fragmentation Debris,,
1553,14919,14919.0,1976-067BG,Payload Fragmentation Debris,,
1554,14925,14925.0,1981-053JX,Payload Fragmentation Debris,,
1555,14928,14928.0,1983-075F,Rocket Mission Related Object,,
1556,14930,14930.0,1984-037A,Payload,1064.42,
1557,14931,14931.0,1984-037B,Rocket Body,1486.62,18.0019149536921
1558,14940,14940.0,1984-041A,Payload,2101.09,23.8702274956768
1559,14943,14943.0,1984-041D,Rocket Body,2120.91,23.5965024211129
1560,14948,14948.0,1984-022F,Rocket Body,2120.91,23.5965024211129
1561,14950,14950.0,1977-117C,Rocket Mission Related Object,,
1562,14951,14951.0,1984-031F,Rocket Body,2120.91,23.5965024211129
1563,14965,14965.0,1984-043A,Payload,802.78,9.97848366596458
1564,14966,14966.0,1984-043B,Rocket Body,1421.21,14.6461049510356
1565,14973,14973.0,1984-046A,Payload,802.78,9.97848366596458
1566,14974,14974.0,1984-046B,Rocket Body,1421.21,14.6461049510356
1567,14977,14977.0,1984-047A,Payload,1288.4,14.7065
1568,14978,14978.0,1984-047B,Payload,1288.4,14.7065
1569,14979,14979.0,1984-047C,Payload,1288.4,8.14496191420682
1570,14984,14984.0,1984-047F,Rocket Body,2120.91,23.5965024211129
1571,14985,14985.0,1984-049A,Payload,696.73,1.54492831333816
1572,14998,14998.0,1984-052A,Payload,39.64,0.5883
1573,14999,14999.0,1984-052B,Payload,39.64,0.5883
1574,15000,15000.0,1984-052C,Payload,39.64,0.5883
1575,15001,15001.0,1984-052D,Payload,39.64,0.5883
1576,15002,15002.0,1984-052E,Payload,39.64,0.5883
1577,15003,15003.0,1984-052F,Payload,39.64,0.5883
1578,15004,15004.0,1984-052G,Payload,39.64,0.5883
1579,15005,15005.0,1984-052H,Payload,39.64,0.5883
1580,15006,15006.0,1984-052J,Rocket Body,1421.21,14.6461049510356
1581,1502,1502.0,1965-063B,Rocket Body,47.0,0.687223392972767
1582,15031,15031.0,1984-056A,Payload,743.31,6.28318530717959
1583,15032,15032.0,1984-056B,Rocket Body,1421.21,14.6461049510356
1584,15033,15033.0,1984-056C,Payload Mission Related Object,,
1585,15039,15039.0,1984-059A,Payload,520.32,11.5148666666667
1586,1504,1504.0,1965-065A,Rocket Mission Related Object,,
1587,15053,15053.0,1984-047G,Rocket Mission Related Object,55.5,0.659734457253857
1588,15054,15054.0,1984-047H,Rocket Mission Related Object,55.5,0.659734457253857
1589,15055,15055.0,1984-062A,Payload,802.78,9.97848366596458
1590,15056,15056.0,1984-062B,Rocket Body,1421.21,14.6461049510356
1591,15057,15057.0,1984-063A,Payload,1947.47,16.9751796364185
1592,1506,1506.0,1965-063A,Payload,18.0,0.2043
1593,15077,15077.0,1984-067A,Payload,802.78,9.97848366596458
1594,15078,15078.0,1984-067B,Rocket Body,1421.21,14.6461049510356
1595,15085,15085.0,1984-069A,Payload,1200.0,6.5855636000876
1596,1508,1508.0,1965-065B,Rocket Body,600.0,6.04756585816035
1597,15095,15095.0,1984-071A,Payload,1238.85,15.54
1598,15098,15098.0,1984-071D,Rocket Body,891.97,8.03855020237288
1599,15099,15099.0,1984-072A,Payload,1500.0,5.71769862953342
1600,150,150.0,1961-015AL,Rocket Fragmentation Debris,,
1601,15100,15100.0,1984-072B,Rocket Body,1387.51,7.35132680940012
1602,1510,1510.0,1965-065C,Payload,3.96,0.0707
1603,1511,1511.0,1965-065D,Rocket Mission Related Object,,
1604,1512,1512.0,1965-065E,Payload,8.92,0.1018
1605,15139,15139.0,1984-028F,Rocket Body,2120.91,23.5965024211129
1606,15141,15141.0,1983-066F,Rocket Body,2120.91,23.5965024211129
1607,15144,15144.0,1984-078A,Payload,2101.09,23.8702274956768
1608,1514,1514.0,1965-065F,Payload,60.46,8.27186004402451
1609,15152,15152.0,1984-080A,Payload,300.3,7.64094238215293
1610,15158,15158.0,1984-081A,Payload,673.93,14.4572533333333
1611,15159,15159.0,1984-081B,Payload,677.9,8.27010085350374
1612,1515,1515.0,1965-065G,Payload,3.0,0.1257
1613,15166,15166.0,1984-081D,Rocket Mission Related Object,190.0,
1614,15171,15171.0,1984-084A,Payload,1486.62,
1615,15172,15172.0,1984-084B,Rocket Body,1387.51,7.35132680940012
1616,15181,15181.0,1984-078F,Rocket Body,2120.91,23.5965024211129
1617,15199,15199.0,1984-088A,Payload,232.0,1.62673333333333
1618,15202,15202.0,1984-088D,Rocket Body,346.88,15.4377862997402
1619,15205,15205.0,1984-088E,Rocket Mission Related Object,,
1620,15206,15206.0,1984-088F,Rocket Body,65.41,1.58135993209259
1621,1520,1520.0,1965-065H,Payload,4.0,0.1257
1622,15214,15214.0,1984-089A,Payload,1650.0,12.2318808823529
1623,15219,15219.0,1984-090A,Payload,1952.43,17.6219273406653
1624,1521,1521.0,1965-065K,Rocket Mission Related Object,,
1625,15223,15223.0,1984-089D,Rocket Body,891.97,7.27451486901985
1626,15226,15226.0,1984-091A,Payload,,15.4566358556618
1627,15227,15227.0,1984-091B,Rocket Body,693.76,8.30558557792802
1628,1522,1522.0,1965-065L,Payload Mission Related Object,,
1629,15235,15235.0,1984-093B,Payload,565.91,15.5956084526382
1630,15236,15236.0,1984-093C,Payload,1373.64,21.1728544310455
1631,15237,15237.0,1984-093D,Payload,648.17,13.4020342602141
1632,15244,15244.0,1984-093E,Rocket Body,200.0,3.55693851407906
1633,15245,15245.0,1984-093F,Rocket Body,203.17,2.82214085824828
1634,15246,15246.0,1984-093G,Rocket Body,203.17,2.82214085824828
1635,15259,15259.0,1984-095A,Payload,1288.4,14.7065
1636,15260,15260.0,1984-095B,Payload,1288.4,14.7065
1637,15261,15261.0,1984-095C,Payload,1288.4,8.14496191420682
1638,15264,15264.0,1984-095F,Rocket Body,2120.91,23.5965024211129
1639,15265,15265.0,1984-095G,Rocket Mission Related Object,55.5,0.659734457253857
1640,15266,15266.0,1984-095H,Rocket Mission Related Object,55.5,0.659734457253857
1641,15267,15267.0,1984-096A,Payload,1238.85,15.54
1642,15270,15270.0,1984-096D,Rocket Body,891.97,8.03855020237288
1643,15271,15271.0,1984-097A,Payload,520.32,11.5148666666667
1644,15272,15272.0,1984-097B,Rocket Body,20.0,52.7119977364197
1645,15292,15292.0,1984-100A,Payload,802.78,9.97848366596458
1646,15293,15293.0,1984-100B,Rocket Body,1421.21,14.6461049510356
1647,1529,1529.0,1965-051D,Rocket Mission Related Object,1.0,
1648,152,152.0,1961-015AN,Rocket Fragmentation Debris,,
1649,15308,15308.0,1984-101A,Payload,1146.0,13.3046448879528
1650,15330,15330.0,1984-069D,Payload Mission Related Object,53.0,
1651,15331,15331.0,1984-105A,Payload,1982.16,39.4809333333333
1652,15332,15332.0,1984-105B,Rocket Body,1387.51,7.35132680940012
1653,15333,15333.0,1984-106A,Payload,3221.01,
1654,15334,15334.0,1984-106B,Rocket Body,2120.91,23.5965024211129
1655,15335,15335.0,1984-106C,Rocket Mission Related Object,55.5,0.659734457253857
1656,15338,15338.0,1984-106F,Rocket Mission Related Object,55.5,0.659734457253857
1657,15340,15340.0,1965-027R,Payload Fragmentation Debris,,
1658,15350,15350.0,1984-107A,Payload,1238.85,15.54
1659,15354,15354.0,1984-108B,Payload,2283.45,14.1336
1660,15355,15355.0,1984-107D,Rocket Body,891.97,8.03855020237288
1661,15359,15359.0,1984-109A,Payload,802.78,9.97848366596458
1662,15360,15360.0,1984-109B,Rocket Body,1421.21,14.6461049510356
